GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US92382,92382,ZCTA5 92382,61800,14702
8600000US92384,92384,ZCTA5 92384,-,**
8600000US92385,92385,ZCTA5 92385,48864,8387
8600000US92386,92386,ZCTA5 92386,29063,11687
8600000US92389,92389,ZCTA5 92389,-,**
8600000US92391,92391,ZCTA5 92391,50492,10032
8600000US92392,92392,ZCTA5 92392,56385,5402
8600000US92394,92394,ZCTA5 92394,46267,4485
8600000US92395,92395,ZCTA5 92395,40735,2663
8600000US92397,92397,ZCTA5 92397,59184,16697
8600000US92398,92398,ZCTA5 92398,39500,35457
8600000US92399,92399,ZCTA5 92399,56586,4045
8600000US92401,92401,ZCTA5 92401,16607,7091
8600000US92404,92404,ZCTA5 92404,39500,1724
8600000US92405,92405,ZCTA5 92405,37141,3024
8600000US92407,92407,ZCTA5 92407,54057,3092
8600000US92408,92408,ZCTA5 92408,33236,4635
8600000US92410,92410,ZCTA5 92410,26168,1787
8600000US92411,92411,ZCTA5 92411,34462,3012
8600000US92501,92501,ZCTA5 92501,52041,6059
8600000US92503,92503,ZCTA5 92503,58627,2556
8600000US92504,92504,ZCTA5 92504,58711,2597
8600000US92505,92505,ZCTA5 92505,59187,2377
8600000US92506,92506,ZCTA5 92506,81531,3407
8600000US92507,92507,ZCTA5 92507,42957,2003
8600000US92508,92508,ZCTA5 92508,101788,7873
8600000US92509,92509,ZCTA5 92509,60600,2954
8600000US92518,92518,ZCTA5 92518,69559,9857
8600000US92530,92530,ZCTA5 92530,49578,2465
8600000US92532,92532,ZCTA5 92532,82784,4650
8600000US92536,92536,ZCTA5 92536,51161,14913
8600000US92539,92539,ZCTA5 92539,35690,9839
8600000US92543,92543,ZCTA5 92543,28888,2200
8600000US92544,92544,ZCTA5 92544,44841,2224
8600000US92545,92545,ZCTA5 92545,43597,1852
8600000US92548,92548,ZCTA5 92548,38415,4670
8600000US92549,92549,ZCTA5 92549,59500,11362
8600000US92551,92551,ZCTA5 92551,52444,3393
8600000US92553,92553,ZCTA5 92553,45402,2117
8600000US92555,92555,ZCTA5 92555,75114,2815
8600000US92557,92557,ZCTA5 92557,64257,3442
8600000US92561,92561,ZCTA5 92561,78565,13777
8600000US92562,92562,ZCTA5 92562,77207,3141
8600000US92563,92563,ZCTA5 92563,82686,3943
8600000US92567,92567,ZCTA5 92567,56447,11864
8600000US92570,92570,ZCTA5 92570,46279,3192
8600000US92571,92571,ZCTA5 92571,53204,2657
8600000US92582,92582,ZCTA5 92582,60170,4586
8600000US92583,92583,ZCTA5 92583,40790,1927
8600000US92584,92584,ZCTA5 92584,79778,3183
8600000US92585,92585,ZCTA5 92585,62113,1879
8600000US92586,92586,ZCTA5 92586,34781,2093
8600000US92587,92587,ZCTA5 92587,69176,4741
8600000US92590,92590,ZCTA5 92590,61328,13182
8600000US92591,92591,ZCTA5 92591,75121,3957
8600000US92592,92592,ZCTA5 92592,93158,4642
8600000US92595,92595,ZCTA5 92595,64988,4612
8600000US92596,92596,ZCTA5 92596,89589,7039
8600000US92602,92602,ZCTA5 92602,105612,4143
8600000US92603,92603,ZCTA5 92603,114606,18374
8600000US92604,92604,ZCTA5 92604,94201,5117
8600000US92606,92606,ZCTA5 92606,91250,6312
8600000US92610,92610,ZCTA5 92610,121861,9376
8600000US92612,92612,ZCTA5 92612,74525,6972
8600000US92614,92614,ZCTA5 92614,92438,6043
8600000US92617,92617,ZCTA5 92617,40305,7058
8600000US92618,92618,ZCTA5 92618,100100,6929
8600000US92620,92620,ZCTA5 92620,98830,5000
8600000US92624,92624,ZCTA5 92624,82328,16275
8600000US92625,92625,ZCTA5 92625,135266,17186
8600000US92626,92626,ZCTA5 92626,80951,1979
8600000US92627,92627,ZCTA5 92627,62115,2869
8600000US92629,92629,ZCTA5 92629,84974,7308
8600000US92630,92630,ZCTA5 92630,82899,3945
8600000US92637,92637,ZCTA5 92637,39223,1665
8600000US92646,92646,ZCTA5 92646,91637,4233
8600000US92647,92647,ZCTA5 92647,73604,3105
8600000US92648,92648,ZCTA5 92648,89089,5368
8600000US92649,92649,ZCTA5 92649,90534,4645
8600000US92651,92651,ZCTA5 92651,103191,10361
8600000US92653,92653,ZCTA5 92653,94074,8999
8600000US92655,92655,ZCTA5 92655,43278,7157
8600000US92656,92656,ZCTA5 92656,102289,2891
8600000US92657,92657,ZCTA5 92657,195051,41170
8600000US92660,92660,ZCTA5 92660,117263,11197
8600000US92661,92661,ZCTA5 92661,102167,19035
8600000US92662,92662,ZCTA5 92662,97206,15352
8600000US92663,92663,ZCTA5 92663,94938,9073
8600000US92672,92672,ZCTA5 92672,75561,6012
8600000US92673,92673,ZCTA5 92673,136776,12446
8600000US92675,92675,ZCTA5 92675,80120,3362
8600000US92676,92676,ZCTA5 92676,100919,16061
8600000US92677,92677,ZCTA5 92677,97059,6072
8600000US92678,92678,ZCTA5 92678,82386,15669
8600000US92679,92679,ZCTA5 92679,153531,4869
8600000US92683,92683,ZCTA5 92683,55224,2416
8600000US92688,92688,ZCTA5 92688,99342,4161
8600000US92691,92691,ZCTA5 92691,100956,4747
8600000US92692,92692,ZCTA5 92692,106797,4280
8600000US92694,92694,ZCTA5 92694,145148,9891
8600000US92701,92701,ZCTA5 92701,39348,2214
8600000US92703,92703,ZCTA5 92703,50692,2075
8600000US92704,92704,ZCTA5 92704,60867,1974
8600000US92705,92705,ZCTA5 92705,87782,5881
8600000US92706,92706,ZCTA5 92706,58623,3658
8600000US92707,92707,ZCTA5 92707,61348,3090
8600000US92708,92708,ZCTA5 92708,83860,4848
8600000US92780,92780,ZCTA5 92780,66306,1530
8600000US92782,92782,ZCTA5 92782,100024,9273
8600000US92801,92801,ZCTA5 92801,50423,1986
8600000US92802,92802,ZCTA5 92802,51913,4471
8600000US92804,92804,ZCTA5 92804,53733,2417
8600000US92805,92805,ZCTA5 92805,56636,2086
8600000US92806,92806,ZCTA5 92806,64227,2945
8600000US92807,92807,ZCTA5 92807,99698,5808
8600000US92808,92808,ZCTA5 92808,113703,8735
8600000US92821,92821,ZCTA5 92821,82603,4150
8600000US92823,92823,ZCTA5 92823,132333,23375
8600000US92831,92831,ZCTA5 92831,61050,2025
8600000US92832,92832,ZCTA5 92832,58274,5455
8600000US92833,92833,ZCTA5 92833,67752,3568
8600000US92835,92835,ZCTA5 92835,94332,4929
8600000US92840,92840,ZCTA5 92840,62420,2411
8600000US92841,92841,ZCTA5 92841,55267,3458
8600000US92843,92843,ZCTA5 92843,53489,2406
8600000US92844,92844,ZCTA5 92844,50444,6085
8600000US92845,92845,ZCTA5 92845,94451,7333
8600000US92860,92860,ZCTA5 92860,87586,6399
8600000US92861,92861,ZCTA5 92861,131750,13576
8600000US92865,92865,ZCTA5 92865,89016,2940
8600000US92866,92866,ZCTA5 92866,65460,7476
8600000US92867,92867,ZCTA5 92867,82347,3886
8600000US92868,92868,ZCTA5 92868,61404,3966
8600000US92869,92869,ZCTA5 92869,91904,3917
8600000US92870,92870,ZCTA5 92870,81137,3593
8600000US92879,92879,ZCTA5 92879,61888,2769
8600000US92880,92880,ZCTA5 92880,97225,4432
8600000US92881,92881,ZCTA5 92881,92853,4938
8600000US92882,92882,ZCTA5 92882,68417,2901
8600000US92883,92883,ZCTA5 92883,93638,6217
8600000US92886,92886,ZCTA5 92886,112204,4196
8600000US92887,92887,ZCTA5 92887,129768,4089
8600000US93001,93001,ZCTA5 93001,61994,3753
8600000US93003,93003,ZCTA5 93003,71806,3253
8600000US93004,93004,ZCTA5 93004,76388,4657
8600000US93010,93010,ZCTA5 93010,87206,3631
8600000US93012,93012,ZCTA5 93012,95981,5260
8600000US93013,93013,ZCTA5 93013,73402,7518
8600000US93015,93015,ZCTA5 93015,56266,7185
8600000US93021,93021,ZCTA5 93021,100048,3124
8600000US93022,93022,ZCTA5 93022,74600,8714
8600000US93023,93023,ZCTA5 93023,70964,5793
8600000US93030,93030,ZCTA5 93030,58524,4349
8600000US93033,93033,ZCTA5 93033,55669,2408
8600000US93035,93035,ZCTA5 93035,79748,7741
8600000US93036,93036,ZCTA5 93036,62348,3009
8600000US93040,93040,ZCTA5 93040,46339,12888
8600000US93041,93041,ZCTA5 93041,58291,3832
8600000US93042,93042,ZCTA5 93042,-,**
8600000US93043,93043,ZCTA5 93043,-,**
8600000US93060,93060,ZCTA5 93060,52939,4261
8600000US93063,93063,ZCTA5 93063,85666,4318
8600000US93064,93064,ZCTA5 93064,-,**
8600000US93065,93065,ZCTA5 93065,94921,2587
8600000US93066,93066,ZCTA5 93066,92202,17822
8600000US93067,93067,ZCTA5 93067,70000,15192
8600000US93101,93101,ZCTA5 93101,53730,4051
8600000US93103,93103,ZCTA5 93103,71667,7666
8600000US93105,93105,ZCTA5 93105,89127,7434
8600000US93108,93108,ZCTA5 93108,131311,12041
8600000US93109,93109,ZCTA5 93109,96394,9521
8600000US93110,93110,ZCTA5 93110,78540,5387
8600000US93111,93111,ZCTA5 93111,102644,9140
8600000US93117,93117,ZCTA5 93117,60239,3587
8600000US93201,93201,ZCTA5 93201,31979,12197
8600000US93202,93202,ZCTA5 93202,43990,9151
8600000US93203,93203,ZCTA5 93203,37012,1632
8600000US93204,93204,ZCTA5 93204,35103,3926
8600000US93205,93205,ZCTA5 93205,26004,10464
8600000US93206,93206,ZCTA5 93206,40116,5889
8600000US93207,93207,ZCTA5 93207,38750,13888
8600000US93208,93208,ZCTA5 93208,150284,136324
8600000US93210,93210,ZCTA5 93210,51026,7538
8600000US93212,93212,ZCTA5 93212,35149,3485
8600000US93215,93215,ZCTA5 93215,36949,2433
8600000US93218,93218,ZCTA5 93218,30288,6892
8600000US93219,93219,ZCTA5 93219,23799,3530
8600000US93220,93220,ZCTA5 93220,-,**
8600000US93221,93221,ZCTA5 93221,48211,5660
8600000US93222,93222,ZCTA5 93222,41847,11752
8600000US93223,93223,ZCTA5 93223,33689,3528
8600000US93224,93224,ZCTA5 93224,50938,24391
8600000US93225,93225,ZCTA5 93225,39418,7980
8600000US93226,93226,ZCTA5 93226,36923,26648
8600000US93230,93230,ZCTA5 93230,51209,2637
8600000US93234,93234,ZCTA5 93234,26321,7827
8600000US93235,93235,ZCTA5 93235,31611,8519
8600000US93238,93238,ZCTA5 93238,58190,17498
8600000US93239,93239,ZCTA5 93239,-,**
8600000US93240,93240,ZCTA5 93240,30434,5336
8600000US93241,93241,ZCTA5 93241,32236,3374
8600000US93242,93242,ZCTA5 93242,40364,5934
8600000US93243,93243,ZCTA5 93243,-,**
8600000US93244,93244,ZCTA5 93244,47500,19438
8600000US93245,93245,ZCTA5 93245,50723,2739
8600000US93247,93247,ZCTA5 93247,34710,4407
8600000US93249,93249,ZCTA5 93249,32167,4621
8600000US93250,93250,ZCTA5 93250,35092,2383
8600000US93251,93251,ZCTA5 93251,43750,6814
8600000US93252,93252,ZCTA5 93252,36328,11784
8600000US93254,93254,ZCTA5 93254,43594,15938
8600000US93255,93255,ZCTA5 93255,24583,14932
8600000US93256,93256,ZCTA5 93256,28533,7277
8600000US93257,93257,ZCTA5 93257,39284,1787
8600000US93258,93258,ZCTA5 93258,21985,12085
8600000US93260,93260,ZCTA5 93260,35625,20749
8600000US93261,93261,ZCTA5 93261,29455,2700
8600000US93262,93262,ZCTA5 93262,-,**
8600000US93263,93263,ZCTA5 93263,40706,2348
8600000US93265,93265,ZCTA5 93265,58194,7151
8600000US93266,93266,ZCTA5 93266,30625,15192
8600000US93267,93267,ZCTA5 93267,35944,6173
8600000US93268,93268,ZCTA5 93268,44379,6345
8600000US93270,93270,ZCTA5 93270,36288,7582
8600000US93271,93271,ZCTA5 93271,58750,9993
8600000US93272,93272,ZCTA5 93272,35867,4472
8600000US93274,93274,ZCTA5 93274,46509,1568
8600000US93276,93276,ZCTA5 93276,35833,24941
8600000US93277,93277,ZCTA5 93277,52717,2514
8600000US93280,93280,ZCTA5 93280,39505,3689
8600000US93283,93283,ZCTA5 93283,30701,11962
8600000US93285,93285,ZCTA5 93285,42396,21683
8600000US93286,93286,ZCTA5 93286,40851,1928
8600000US93287,93287,ZCTA5 93287,66397,6989
8600000US93291,93291,ZCTA5 93291,48336,4284
8600000US93292,93292,ZCTA5 93292,50132,2267
8600000US93301,93301,ZCTA5 93301,33665,4764
8600000US93304,93304,ZCTA5 93304,34904,2549
8600000US93305,93305,ZCTA5 93305,29894,2067
8600000US93306,93306,ZCTA5 93306,52198,2280
8600000US93307,93307,ZCTA5 93307,34774,1701
8600000US93308,93308,ZCTA5 93308,43538,2350
8600000US93309,93309,ZCTA5 93309,48481,4078
8600000US93311,93311,ZCTA5 93311,89521,3052
8600000US93312,93312,ZCTA5 93312,92031,3793
8600000US93313,93313,ZCTA5 93313,69681,2896
8600000US93314,93314,ZCTA5 93314,103194,7555
8600000US93401,93401,ZCTA5 93401,56617,4042
8600000US93402,93402,ZCTA5 93402,69176,4708
8600000US93405,93405,ZCTA5 93405,43128,5515
8600000US93410,93410,ZCTA5 93410,-,**
8600000US93420,93420,ZCTA5 93420,73220,5467
8600000US93422,93422,ZCTA5 93422,71002,5485
8600000US93424,93424,ZCTA5 93424,83750,31477
8600000US93426,93426,ZCTA5 93426,66250,19287
8600000US93427,93427,ZCTA5 93427,71736,19353
8600000US93428,93428,ZCTA5 93428,59684,4999
8600000US93429,93429,ZCTA5 93429,71607,16311
8600000US93430,93430,ZCTA5 93430,57788,6883
8600000US93432,93432,ZCTA5 93432,82917,30705
8600000US93433,93433,ZCTA5 93433,58895,8034
8600000US93434,93434,ZCTA5 93434,41907,5864
8600000US93436,93436,ZCTA5 93436,53810,2694
8600000US93437,93437,ZCTA5 93437,62018,5570
8600000US93440,93440,ZCTA5 93440,60909,7788
8600000US93441,93441,ZCTA5 93441,95179,17305
8600000US93442,93442,ZCTA5 93442,54807,9037
8600000US93444,93444,ZCTA5 93444,75041,8146
8600000US93445,93445,ZCTA5 93445,54155,6007
8600000US93446,93446,ZCTA5 93446,66242,4053
8600000US93449,93449,ZCTA5 93449,75978,9206
8600000US93450,93450,ZCTA5 93450,42813,15910
8600000US93451,93451,ZCTA5 93451,60605,11866
8600000US93452,93452,ZCTA5 93452,77857,63216
8600000US93453,93453,ZCTA5 93453,50625,17890
8600000US93454,93454,ZCTA5 93454,53637,3239
8600000US93455,93455,ZCTA5 93455,74538,3286
8600000US93458,93458,ZCTA5 93458,45801,2729
8600000US93460,93460,ZCTA5 93460,90772,9635
8600000US93461,93461,ZCTA5 93461,58380,12838
8600000US93463,93463,ZCTA5 93463,71607,13256
8600000US93465,93465,ZCTA5 93465,75394,7054
8600000US93501,93501,ZCTA5 93501,34261,6652
8600000US93505,93505,ZCTA5 93505,48971,8305
8600000US93510,93510,ZCTA5 93510,91196,7572
8600000US93512,93512,ZCTA5 93512,38333,27543
8600000US93513,93513,ZCTA5 93513,54135,8784
8600000US93514,93514,ZCTA5 93514,51456,5292
8600000US93516,93516,ZCTA5 93516,29896,17029
8600000US93517,93517,ZCTA5 93517,51563,26748
8600000US93518,93518,ZCTA5 93518,24886,10127
8600000US93519,93519,ZCTA5 93519,-,**
8600000US93522,93522,ZCTA5 93522,-,**
8600000US93523,93523,ZCTA5 93523,54826,6719
8600000US93524,93524,ZCTA5 93524,-,**
8600000US93526,93526,ZCTA5 93526,55750,17290
8600000US93527,93527,ZCTA5 93527,54593,16236
8600000US93528,93528,ZCTA5 93528,-,**
8600000US93529,93529,ZCTA5 93529,50298,23670
8600000US93530,93530,ZCTA5 93530,-,**
8600000US93531,93531,ZCTA5 93531,72891,36799
8600000US93532,93532,ZCTA5 93532,58438,12582
8600000US93534,93534,ZCTA5 93534,36034,2577
8600000US93535,93535,ZCTA5 93535,42266,2282
8600000US93536,93536,ZCTA5 93536,71268,3441
8600000US93541,93541,ZCTA5 93541,91280,21095
8600000US93543,93543,ZCTA5 93543,44985,8815
8600000US93544,93544,ZCTA5 93544,46200,20640
8600000US93545,93545,ZCTA5 93545,36736,10193
8600000US93546,93546,ZCTA5 93546,62670,7819
8600000US93549,93549,ZCTA5 93549,68750,57524
8600000US93550,93550,ZCTA5 93550,36988,1314
8600000US93551,93551,ZCTA5 93551,84000,5005
8600000US93552,93552,ZCTA5 93552,56971,3020
8600000US93553,93553,ZCTA5 93553,54741,16571
8600000US93554,93554,ZCTA5 93554,26314,16082
8600000US93555,93555,ZCTA5 93555,60318,5938
8600000US93558,93558,ZCTA5 93558,25964,3063
8600000US93560,93560,ZCTA5 93560,59754,7738
8600000US93561,93561,ZCTA5 93561,63996,3055
8600000US93562,93562,ZCTA5 93562,38438,8984
8600000US93563,93563,ZCTA5 93563,74250,40227
8600000US93591,93591,ZCTA5 93591,41080,2605
8600000US93592,93592,ZCTA5 93592,-,**
8600000US93601,93601,ZCTA5 93601,58362,17509
8600000US93602,93602,ZCTA5 93602,54375,11419
8600000US93603,93603,ZCTA5 93603,65565,55066
8600000US93604,93604,ZCTA5 93604,62143,40742
8600000US93605,93605,ZCTA5 93605,84306,11495
8600000US93606,93606,ZCTA5 93606,31042,25216
8600000US93608,93608,ZCTA5 93608,33750,3991
8600000US93609,93609,ZCTA5 93609,38958,8822
8600000US93610,93610,ZCTA5 93610,37406,2789
8600000US93611,93611,ZCTA5 93611,78928,3541
8600000US93612,93612,ZCTA5 93612,40393,3383
8600000US93614,93614,ZCTA5 93614,55490,5258
8600000US93615,93615,ZCTA5 93615,30951,4801
8600000US93616,93616,ZCTA5 93616,30806,2273
8600000US93618,93618,ZCTA5 93618,38576,2207
8600000US93619,93619,ZCTA5 93619,108353,6074
8600000US93620,93620,ZCTA5 93620,36937,3968
8600000US93621,93621,ZCTA5 93621,-,**
8600000US93622,93622,ZCTA5 93622,40464,7748
8600000US93623,93623,ZCTA5 93623,102928,591
8600000US93624,93624,ZCTA5 93624,33833,2016
8600000US93625,93625,ZCTA5 93625,44388,7734
8600000US93626,93626,ZCTA5 93626,82419,27819
8600000US93627,93627,ZCTA5 93627,-,**
8600000US93628,93628,ZCTA5 93628,-,**
8600000US93630,93630,ZCTA5 93630,40654,5028
8600000US93631,93631,ZCTA5 93631,61163,4263
8600000US93633,93633,ZCTA5 93633,-,**
8600000US93634,93634,ZCTA5 93634,-,**
8600000US93635,93635,ZCTA5 93635,45714,2754
8600000US93636,93636,ZCTA5 93636,76349,4027
8600000US93637,93637,ZCTA5 93637,49632,2947
8600000US93638,93638,ZCTA5 93638,36709,1968
8600000US93640,93640,ZCTA5 93640,26438,2092
8600000US93641,93641,ZCTA5 93641,-,**
8600000US93643,93643,ZCTA5 93643,52356,12884
8600000US93644,93644,ZCTA5 93644,44703,4725
8600000US93645,93645,ZCTA5 93645,94276,90345
8600000US93646,93646,ZCTA5 93646,27726,2783
8600000US93647,93647,ZCTA5 93647,30423,4978
8600000US93648,93648,ZCTA5 93648,31008,1768
8600000US93650,93650,ZCTA5 93650,36042,12304
8600000US93651,93651,ZCTA5 93651,79267,20457
8600000US93652,93652,ZCTA5 93652,33824,13016
8600000US93653,93653,ZCTA5 93653,57083,24775
8600000US93654,93654,ZCTA5 93654,46354,3870
8600000US93656,93656,ZCTA5 93656,47300,3839
8600000US93657,93657,ZCTA5 93657,50560,5748
8600000US93660,93660,ZCTA5 93660,26645,6445
8600000US93662,93662,ZCTA5 93662,41313,3055
8600000US93664,93664,ZCTA5 93664,79583,50300
8600000US93665,93665,ZCTA5 93665,34958,8498
8600000US93666,93666,ZCTA5 93666,25714,20574
8600000US93667,93667,ZCTA5 93667,56875,14702
8600000US93668,93668,ZCTA5 93668,35703,11285
8600000US93669,93669,ZCTA5 93669,33576,15633
8600000US93673,93673,ZCTA5 93673,31094,11174
8600000US93675,93675,ZCTA5 93675,63922,6457
8600000US93701,93701,ZCTA5 93701,19080,3899
8600000US93702,93702,ZCTA5 93702,25210,1641
8600000US93703,93703,ZCTA5 93703,26629,1999
8600000US93704,93704,ZCTA5 93704,50054,3792
8600000US93705,93705,ZCTA5 93705,32639,2245
8600000US93706,93706,ZCTA5 93706,29003,1710
8600000US93710,93710,ZCTA5 93710,43598,2779
8600000US93711,93711,ZCTA5 93711,67949,4336
8600000US93720,93720,ZCTA5 93720,78357,4685
8600000US93721,93721,ZCTA5 93721,19145,6817
8600000US93722,93722,ZCTA5 93722,53571,2045
8600000US93723,93723,ZCTA5 93723,69625,7653
8600000US93725,93725,ZCTA5 93725,38098,2558
8600000US93726,93726,ZCTA5 93726,32018,1625
8600000US93727,93727,ZCTA5 93727,48388,2052
8600000US93728,93728,ZCTA5 93728,31478,3693
8600000US93730,93730,ZCTA5 93730,118472,11343
8600000US93901,93901,ZCTA5 93901,55129,3995
8600000US93905,93905,ZCTA5 93905,44370,1841
8600000US93906,93906,ZCTA5 93906,58278,2737
8600000US93907,93907,ZCTA5 93907,67242,5159
8600000US93908,93908,ZCTA5 93908,119897,6564
8600000US93920,93920,ZCTA5 93920,59219,9580
8600000US93921,93921,ZCTA5 93921,81875,19243
8600000US93923,93923,ZCTA5 93923,91863,18183
8600000US93924,93924,ZCTA5 93924,94866,9053
8600000US93925,93925,ZCTA5 93925,61620,9892
8600000US93926,93926,ZCTA5 93926,52003,5445
8600000US93927,93927,ZCTA5 93927,47733,3746
8600000US93928,93928,ZCTA5 93928,-,**
8600000US93930,93930,ZCTA5 93930,43353,6214
8600000US93932,93932,ZCTA5 93932,36250,14346
8600000US93933,93933,ZCTA5 93933,58161,4620
8600000US93940,93940,ZCTA5 93940,72976,3350
8600000US93943,93943,ZCTA5 93943,-,**
8600000US93950,93950,ZCTA5 93950,81486,6227
8600000US93953,93953,ZCTA5 93953,104531,32888
8600000US93954,93954,ZCTA5 93954,46250,16865
8600000US93955,93955,ZCTA5 93955,53311,4029
8600000US93960,93960,ZCTA5 93960,54022,8854
8600000US93962,93962,ZCTA5 93962,89250,27232
8600000US94002,94002,ZCTA5 94002,119530,6235
8600000US94005,94005,ZCTA5 94005,91127,14873
8600000US94010,94010,ZCTA5 94010,125768,7953
8600000US94014,94014,ZCTA5 94014,75658,4313
8600000US94015,94015,ZCTA5 94015,81956,3153
8600000US94019,94019,ZCTA5 94019,107265,6487
8600000US94020,94020,ZCTA5 94020,93472,39155
8600000US94021,94021,ZCTA5 94021,-,**
8600000US94022,94022,ZCTA5 94022,194014,19271
8600000US94024,94024,ZCTA5 94024,204534,9651
8600000US94025,94025,ZCTA5 94025,131854,9477
8600000US94027,94027,ZCTA5 94027,243542,28273
8600000US94028,94028,ZCTA5 94028,229554,65659
8600000US94030,94030,ZCTA5 94030,98709,5631
8600000US94037,94037,ZCTA5 94037,101410,39587
8600000US94038,94038,ZCTA5 94038,94423,27257
8600000US94040,94040,ZCTA5 94040,115600,7457
8600000US94041,94041,ZCTA5 94041,101780,11177
8600000US94043,94043,ZCTA5 94043,105030,5920
8600000US94044,94044,ZCTA5 94044,103545,3243
8600000US94060,94060,ZCTA5 94060,43611,35894
8600000US94061,94061,ZCTA5 94061,89578,5965
8600000US94062,94062,ZCTA5 94062,135808,9099
8600000US94063,94063,ZCTA5 94063,60434,3934
8600000US94065,94065,ZCTA5 94065,145518,14754
8600000US94066,94066,ZCTA5 94066,89008,2450
8600000US94070,94070,ZCTA5 94070,135030,6341
8600000US94074,94074,ZCTA5 94074,153043,126533
8600000US94080,94080,ZCTA5 94080,85204,4312
8600000US94085,94085,ZCTA5 94085,101051,4885
8600000US94086,94086,ZCTA5 94086,104449,4075
8600000US94087,94087,ZCTA5 94087,129668,7284
8600000US94089,94089,ZCTA5 94089,94903,9587
8600000US94102,94102,ZCTA5 94102,29456,3197
8600000US94103,94103,ZCTA5 94103,46140,5566
8600000US94104,94104,ZCTA5 94104,51500,31547
8600000US94105,94105,ZCTA5 94105,195165,42940
8600000US94107,94107,ZCTA5 94107,129152,12129
8600000US94108,94108,ZCTA5 94108,46218,5746
8600000US94109,94109,ZCTA5 94109,71043,5700
8600000US94110,94110,ZCTA5 94110,97563,4012
8600000US94111,94111,ZCTA5 94111,104083,14413
8600000US94112,94112,ZCTA5 94112,77388,3521
8600000US94114,94114,ZCTA5 94114,131442,7706
8600000US94115,94115,ZCTA5 94115,97090,7552
8600000US94116,94116,ZCTA5 94116,91930,5602
8600000US94117,94117,ZCTA5 94117,122266,6456
8600000US94118,94118,ZCTA5 94118,94197,6778
8600000US94121,94121,ZCTA5 94121,77280,4184
8600000US94122,94122,ZCTA5 94122,97091,4670
8600000US94123,94123,ZCTA5 94123,130589,5843
8600000US94124,94124,ZCTA5 94124,53322,3236
8600000US94127,94127,ZCTA5 94127,138381,11546
8600000US94128,94128,ZCTA5 94128,-,**
8600000US94129,94129,ZCTA5 94129,174564,15312
8600000US94130,94130,ZCTA5 94130,49271,9399
8600000US94131,94131,ZCTA5 94131,111083,9897
8600000US94132,94132,ZCTA5 94132,68711,5128
8600000US94133,94133,ZCTA5 94133,55098,9034
8600000US94134,94134,ZCTA5 94134,66925,4178
8600000US94158,94158,ZCTA5 94158,102237,50978
8600000US94301,94301,ZCTA5 94301,135427,11816
8600000US94303,94303,ZCTA5 94303,91866,6013
8600000US94304,94304,ZCTA5 94304,105320,12686
8600000US94305,94305,ZCTA5 94305,53173,15200
8600000US94306,94306,ZCTA5 94306,119157,6542
8600000US94401,94401,ZCTA5 94401,76361,4869
8600000US94402,94402,ZCTA5 94402,128163,8170
8600000US94403,94403,ZCTA5 94403,103612,5004
8600000US94404,94404,ZCTA5 94404,126618,5073
8600000US94501,94501,ZCTA5 94501,76787,3432
8600000US94502,94502,ZCTA5 94502,115765,10185
8600000US94503,94503,ZCTA5 94503,83627,3136
8600000US94505,94505,ZCTA5 94505,106068,8878
8600000US94506,94506,ZCTA5 94506,175947,12458
8600000US94507,94507,ZCTA5 94507,172414,15404
8600000US94508,94508,ZCTA5 94508,68176,8042
8600000US94509,94509,ZCTA5 94509,55022,2626
8600000US94510,94510,ZCTA5 94510,87569,5797
8600000US94511,94511,ZCTA5 94511,35814,9573
8600000US94512,94512,ZCTA5 94512,-,**
8600000US94513,94513,ZCTA5 94513,93951,4685
8600000US94514,94514,ZCTA5 94514,54348,19980
8600000US94515,94515,ZCTA5 94515,64505,10988
8600000US94516,94516,ZCTA5 94516,89000,54801
8600000US94517,94517,ZCTA5 94517,128398,14173
8600000US94518,94518,ZCTA5 94518,78301,4850
8600000US94519,94519,ZCTA5 94519,74351,4967
8600000US94520,94520,ZCTA5 94520,51096,2424
8600000US94521,94521,ZCTA5 94521,88339,4973
8600000US94523,94523,ZCTA5 94523,94042,6594
8600000US94525,94525,ZCTA5 94525,78750,19137
8600000US94526,94526,ZCTA5 94526,138287,11621
8600000US94528,94528,ZCTA5 94528,-,**
8600000US94530,94530,ZCTA5 94530,91052,5242
8600000US94531,94531,ZCTA5 94531,90126,4977
8600000US94533,94533,ZCTA5 94533,57316,2347
8600000US94534,94534,ZCTA5 94534,98485,7115
8600000US94535,94535,ZCTA5 94535,54692,4857
8600000US94536,94536,ZCTA5 94536,102450,5097
8600000US94538,94538,ZCTA5 94538,94193,2803
8600000US94539,94539,ZCTA5 94539,152402,5017
8600000US94541,94541,ZCTA5 94541,63801,2594
8600000US94542,94542,ZCTA5 94542,99647,8801
8600000US94544,94544,ZCTA5 94544,62660,1844
8600000US94545,94545,ZCTA5 94545,81125,6934
8600000US94546,94546,ZCTA5 94546,78556,4635
8600000US94547,94547,ZCTA5 94547,102993,4734
8600000US94548,94548,ZCTA5 94548,72059,56993
8600000US94549,94549,ZCTA5 94549,147368,12435
8600000US94550,94550,ZCTA5 94550,109793,5271
8600000US94551,94551,ZCTA5 94551,101326,3884
8600000US94552,94552,ZCTA5 94552,131108,14795
